Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MT,ZA,,,1,ivory pieces,,P,O
2017,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,ZA,,1,,ivory carvings,,P,O
2017,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,ZA,,,50,ivory pieces,,P,O
2017,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,ZA,,,1,ivory pieces,,P,O
2017,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,XX,1,,ivory pieces,,P,I
2017,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,ZA,XX,,1,ivory carvings,,P,O
2017,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ZA,CN,4,,ivory carvings,,P,O
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,XX,1,,ivory carvings,,Q,O
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AO,,1,,jewellery - ivory ,,P,I
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,XX,1,,jewellery - ivory ,,P,I
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,1,,jewellery - ivory ,,P,I
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,119,,ivory pieces,,S,I
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,,4.9,ivory pieces,kg,L,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,KE,1,,ivory carvings,,P,O
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,9,,jewellery - ivory ,,P,I
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory carvings,,P,I
2017,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,1,ivory pieces,,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,14,ivory carvings,,P,O
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,13,ivory carvings,,P,O
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,0.81,ivory carvings,g,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,BW,,6,ivory carvings,,T,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,12.24,ivory carvings,kg,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,9,ivory carvings,,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,300,ivory carvings,g,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,1.8,ivory carvings,kg,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,XX,,1,ivory carvings,,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,7,ivory carvings,,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,ZW,,,543,ivory carvings,g,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,0.73,ivory carvings,g,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KW,ZW,,,0.28,ivory carvings,g,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KW,ZW,,,5.6,ivory carvings,kg,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MO,ZW,,,0.7,ivory carvings,kg,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,,,1,ivory carvings,,Q,O
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,2721,ivory carvings,g,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,17.750,ivory carvings,kg,P,W
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,ZA,,50,,ivory pieces,,P,O
2017,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,ZW,,,23.08,ivory carvings,kg,P,W
